id,title,release_date,budget,revenue,return,director_name
77546.0,The Queen of Spades,1949-03-16,0.0,0.0,0.0,Thorold Dickinson
14688.0,Change of Plans,2009-02-18,0.0,0.0,0.0,Danièle Thompson
59968.0,Our Idiot Brother,2011-08-26,10000000.0,17273593.0,1.73,Jesse Peretz
105158.0,Edison Kinetoscopic Record of a Sneeze,1894-01-09,0.0,0.0,0.0,William K.L. Dickson 
38638.0,Divine Horsemen: The Living Gods of Haiti,1985-01-01,0.0,0.0,0.0,Maya Deren
38638.0,Divine Horsemen: The Living Gods of Haiti,1985-01-01,0.0,0.0,0.0,Cherel Ito
38638.0,Divine Horsemen: The Living Gods of Haiti,1985-01-01,0.0,0.0,0.0,Teiji Ito
63849.0,Almanya: Welcome to Germany,2011-05-13,0.0,0.0,0.0,Yasemin Samdereli
11110.0,Sweet Mud,2006-06-06,0.0,0.0,0.0,Dror Shaul
65673.0,A Letter to Elia,2010-09-04,0.0,0.0,0.0,Martin Scorsese
65673.0,A Letter to Elia,2010-09-04,0.0,0.0,0.0,Kent Jones
78381.0,Twixt,2011-09-10,7000000.0,0.0,0.0,Francis Ford Coppola
39806.0,Princess Kaiulani,2010-05-14,9000000.0,771499.0,0.09,Marc Forby
54220.0,Anima Mundi,1992-01-01,0.0,0.0,0.0,Godfrey Reggio
209802.0,SUBWAYStories: Tales from the Underground,1997-07-24,0.0,0.0,0.0,Jonathan Demme
209802.0,SUBWAYStories: Tales from the Underground,1997-07-24,0.0,0.0,0.0,Craig McKay
209802.0,SUBWAYStories: Tales from the Underground,1997-07-24,0.0,0.0,0.0,Bob Balaban
209802.0,SUBWAYStories: Tales from the Underground,1997-07-24,0.0,0.0,0.0,Ted Demme
209802.0,SUBWAYStories: Tales from the Underground,1997-07-24,0.0,0.0,0.0,Abel Ferrara
209802.0,SUBWAYStories: Tales from the Underground,1997-07-24,0.0,0.0,0.0,Julie Dash
209802.0,SUBWAYStories: Tales from the Underground,1997-07-24,0.0,0.0,0.0,Alison Maclean
209802.0,SUBWAYStories: Tales from the Underground,1997-07-24,0.0,0.0,0.0,Seth Zvi Rosenfeld
209802.0,SUBWAYStories: Tales from the Underground,1997-07-24,0.0,0.0,0.0,Patricia Benoit
209802.0,SUBWAYStories: Tales from the Underground,1997-07-24,0.0,0.0,0.0,Lucas Platt
51620.0,Death Race 2,2010-11-12,7000000.0,0.0,0.0,Roel Reiné
53146.0,The Debt,2007-11-29,0.0,0.0,0.0,Assaf Bernstein
13070.0,Air Guitar Nation,2006-03-09,0.0,0.0,0.0,Alexandra Lipsitz
70821.0,Cyberbully,2011-07-16,0.0,0.0,0.0,Charles Binamé
70342.0,Beats Rhymes & Life: The Travels of A Tribe Called Quest,2011-07-08,0.0,0.0,0.0,Michael Rapaport
52350.0,Wandering Streams,2010-01-02,0.0,0.0,0.0,Pascal Rabaté
63943.0,West Is West,2010-10-19,3837625.0,3867000.0,1.01,Andy de Emmony
25894.0,Above Suspicion,1943-05-01,0.0,0.0,0.0,Richard Thorpe
120932.0,Desperate Search,1952-11-19,0.0,0.0,0.0,Joseph H. Lewis
61791.0,Rise of the Planet of the Apes,2011-08-03,93000000.0,482860185.0,5.19,Rupert Wyatt
51993.0,Terri,2011-07-01,0.0,144633.0,0.0,Azazel Jacobs
101653.0,The Magnificent Yankee,1950-12-20,0.0,0.0,0.0,John Sturges
133781.0,Happy New Year,1987-08-07,0.0,41232.0,0.0,John G. Avildsen
64318.0,Hide-Out,1934-08-24,0.0,0.0,0.0,W.S. Van Dyke
29399.0,Shanks,1974-10-09,0.0,0.0,0.0,William Castle
35257.0,Christmas Carol: The Movie,2001-12-07,0.0,0.0,0.0,Jimmy T. Murakami
28793.0,Coffin Rock,2009-09-04,0.0,0.0,0.0,Rupert Glasson
26479.0,Strapped,1993-08-21,0.0,0.0,0.0,Forest Whitaker
92465.0,Ponterosa,2001-03-30,350000.0,0.0,0.0,Mika Kemmo
92465.0,Ponterosa,2001-03-30,350000.0,0.0,0.0,Pasi Kemmo
120995.0,Tevye,1939-12-21,0.0,0.0,0.0,Maurice Schwartz
49520.0,The Change-Up,2011-08-05,52000000.0,75450437.0,1.45,David Dobkin
46558.0,Sins of My Father,2009-12-10,0.0,0.0,0.0,Nicolás Entel
29496.0,Cut-Throats Nine,1972-07-10,0.0,0.0,0.0,Joaquín Luis Romero Marchent
324011.0,The Yearling,1994-04-24,0.0,0.0,0.0,Rod Hardy
50014.0,The Help,2011-08-09,25000000.0,124272124.0,4.97,Tate Taylor
62206.0,30 Minutes or Less,2011-08-11,28000000.0,40547440.0,1.45,Ruben Fleischer
56697.0,Fools in the Mountains,1957-08-19,0.0,0.0,0.0,Edith Carlmar
52991.0,My Son John,1952-04-08,0.0,0.0,0.0,Leo McCarey
81829.0,Bulldog Drummond,1929-05-02,550000.0,0.0,0.0,F. Richard Jones
185197.0,The Merry Widow,1952-09-04,0.0,0.0,0.0,Curtis Bernhardt
104602.0,High Time,1960-09-16,0.0,0.0,0.0,Blake Edwards
80771.0,There Goes My Heart,1938-10-14,0.0,0.0,0.0,Norman Z. McLeod
67675.0,Glee: The Concert Movie,2011-08-11,9000000.0,18663238.0,2.07,Kevin Tancharoen
46584.0,The Trotsky,2009-09-11,6400000.0,0.0,0.0,Jacob Tierney
11604.0,Anthony Zimmer,2005-04-01,0.0,0.0,0.0,Jérôme Salle
111623.0,The Richest Girl in the World,1934-09-21,0.0,0.0,0.0,William A. Seiter
90395.0,Just Imagine,1930-11-23,0.0,0.0,0.0,David Butler
59435.0,An Invisible Sign,2010-10-06,0.0,1279.0,0.0,Marilyn Agrelo
56832.0,Gantz,2011-01-26,0.0,0.0,0.0,Shinsuke Sato
36242.0,Blues Harp,1998-07-15,0.0,0.0,0.0,Takashi Miike
41387.0,From Beijing with Love,1994-10-13,0.0,0.0,0.0,Stephen Chow
41387.0,From Beijing with Love,1994-10-13,0.0,0.0,0.0,Lee Lik-Chi
52846.0,The Lady Is Willing,1942-02-17,0.0,0.0,0.0,Mitchell Leisen
50722.0,Vision – From the Life of Hildegard von Bingen,2009-09-24,0.0,0.0,0.0,Margarethe von Trotta
82688.0,El Bulli: Cooking in Progress,2011-09-15,0.0,0.0,0.0,Gereon Wetzel
39413.0,My Afternoons with Margueritte,2010-06-02,0.0,0.0,0.0,Jean Becker
9295.0,Soloalbum,2003-03-26,0.0,0.0,0.0,Gregor Schnitzler
55779.0,Final Destination 5,2011-08-12,47000000.0,157887643.0,3.36,Steven Quale
51384.0,"Lovely, Still",2008-01-01,0.0,0.0,0.0,Nicholas Fackler
60309.0,The Conspirator,2010-09-10,25000000.0,15478800.0,0.62,Robert Redford
55465.0,A Very Harold & Kumar Christmas,2011-11-04,19000000.0,35387212.0,1.86,Todd Strauss-Schulson
35030.0,The Young One,1960-09-05,0.0,0.0,0.0,Luis Buñuel
31398.0,Michael the Brave,1970-01-01,0.0,0.0,0.0,Sergiu Nicolaescu
43120.0,Missile to the Moon,1958-11-15,65000.0,0.0,0.0,Richard E. Cunha
38774.0,Mr. Moto Takes a Chance,1938-06-24,0.0,0.0,0.0,Norman Foster
29484.0,Mysterious Mr. Moto,1938-10-14,0.0,0.0,0.0,Norman Foster
88271.0,Where Now Are the Dreams of Youth?,1932-10-13,0.0,0.0,0.0,Yasujirō Ozu
40794.0,Loose Cannons,2010-02-12,7000000.0,8220215.0,1.17,Ferzan Ozpetek
62385.0,The Little Girl Who Conquered Time,1983-07-16,0.0,0.0,0.0,Nobuhiko Ôbayashi
162453.0,Kaïrat,1992-08-01,0.0,0.0,0.0,Darezhan Omirbayev
42973.0,Queen to Play,2009-08-05,0.0,1056938.0,0.0,Caroline Bottaro
77922.0,Laila,1929-10-14,0.0,0.0,0.0,George Schnéevoigt
35802.0,Suzanne's Diary for Nicholas,2005-03-27,0.0,0.0,0.0,Richard Friedenberg
47261.0,Carancho,2010-05-06,0.0,0.0,0.0,Pablo Trapero
56288.0,Spy Kids: All the Time in the World,2011-08-18,27000000.0,85564310.0,3.17,Robert Rodriguez
73930.0,Recollections of the Yellow House,1989-01-01,0.0,0.0,0.0,João César Monteiro
105287.0,Super 8 Stories,2001-10-10,0.0,0.0,0.0,Emir Kusturica
117412.0,Passing Fancy,1933-09-07,0.0,0.0,0.0,Yasujirō Ozu
98635.0,What Did the Lady Forget?,1937-03-03,0.0,0.0,0.0,Yasujirō Ozu
111960.0,Miranda,1948-04-06,784170.0,834332.0,1.06,Ken Annakin
42692.0,Elvira Madigan,1967-04-24,0.0,0.0,0.0,Bo Widerberg
64964.0,Forest,2003-02-13,0.0,0.0,0.0,Benedek Fliegauf
46998.0,Evil - In the Time of Heroes,2009-10-01,0.0,0.0,0.0,Yorgos Noussias
46261.0,Don't Be Afraid of the Dark,2010-11-06,25000000.0,36993168.0,1.48,Troy Nixey
58151.0,Fright Night,2011-08-18,17000000.0,24922237.0,1.47,Craig Gillespie
55420.0,Another Earth,2011-07-22,100000.0,1776935.0,17.77,Mike Cahill
104251.0,Pastoral: To Die in the Country,1974-12-28,0.0,0.0,0.0,Shūji Terayama
22857.0,The Classic,2001-01-16,0.0,0.0,0.0,Kari Väänänen
60375.0,Rocky VI,1986-01-01,0.0,0.0,0.0,Aki Kaurismäki
44835.0,Hesher,2010-01-22,7000000.0,382946.0,0.05,Spencer Susser
49913.0,Bolivia,2001-09-22,0.0,0.0,0.0,Adrián Caetano
100776.0,Company: Original Cast Album,1970-01-01,0.0,0.0,0.0,D.A. Pennebaker
21786.0,Cold Prey,2006-10-13,0.0,0.0,0.0,Roar Uthaug
33470.0,American Boy: A Profile of: Steven Prince,1978-09-16,155000.0,0.0,0.0,Martin Scorsese
52015.0,Stake Land,2010-09-30,650000.0,33245.0,0.05,Jim Mickle
58492.0,The Greatest Movie Ever Sold,2011-04-22,0.0,621951.0,0.0,Morgan Spurlock
84880.0,The Great White Silence,1924-05-10,0.0,0.0,0.0,Herbert Ponting
48289.0,The Debt,2010-04-11,20000000.0,45636368.0,2.28,John Madden
62835.0,Colombiana,2011-07-27,40000000.0,60965854.0,1.52,Olivier Megaton
55244.0,Bill Cunningham New York,2010-03-24,0.0,1339650.0,0.0,Richard Press
80382.0,The Hireling,1973-06-10,0.0,0.0,0.0,Alan Bridges
421510.0,Street Scenes,1970-09-14,0.0,0.0,0.0,Martin Scorsese
43942.0,Freakonomics,2010-10-01,3000000.0,103735.0,0.03,Heidi Ewing
43942.0,Freakonomics,2010-10-01,3000000.0,103735.0,0.03,Rachel Grady
43942.0,Freakonomics,2010-10-01,3000000.0,103735.0,0.03,Morgan Spurlock
43942.0,Freakonomics,2010-10-01,3000000.0,103735.0,0.03,Seth Gordon
43942.0,Freakonomics,2010-10-01,3000000.0,103735.0,0.03,Alex Gibney
43942.0,Freakonomics,2010-10-01,3000000.0,103735.0,0.03,Eugene Jarecki
18634.0,Puzzlehead,2005-04-21,500000.0,0.0,0.0,James Bai
29491.0,The Possession of Joel Delaney,1972-05-24,1300000.0,0.0,0.0,Waris Hussein
109235.0,The Kid from Brooklyn,1946-03-21,0.0,0.0,0.0,Norman Z. McLeod
4938.0,The Last Frontier,1955-12-07,0.0,0.0,0.0,Anthony Mann
76121.0,Tight Spot,1955-03-19,0.0,0.0,0.0,Phil Karlson
63311.0,The Skin I Live In,2011-08-17,13000000.0,5774854.0,0.44,Pedro Almodóvar
20441.0,The Messengers 2: The Scarecrow,2009-07-21,0.0,0.0,0.0,Martin Barnewitz
121530.0,Boys,1977-02-26,0.0,0.0,0.0,Nils Malmros
17974.0,"The Birds, the Bees and the Italians",1965-01-01,0.0,0.0,0.0,Pietro Germi
59392.0,Backlight,2010-07-10,0.0,0.0,0.0,Fernando Fragata
15052.0,The Lodger,2009-01-14,0.0,0.0,0.0,David Ondaatje
64832.0,Shadows & Lies,2010-04-25,0.0,0.0,0.0,Jay Anania
64320.0,Good Neighbours,2011-06-03,0.0,0.0,0.0,Jacob Tierney
44750.0,The Winning Season,2009-01-19,0.0,0.0,0.0,Jim Strouse
37430.0,Conan the Barbarian,2011-08-17,90000000.0,48795021.0,0.54,Marcus Nispel
50023.0,Dead Awake,2010-12-03,3500000.0,0.0,0.0,Omar Naim
51588.0,Prom,2011-04-29,8000000.0,10130000.0,1.27,Joe Nussbaum
57211.0,Magic Trip,2011-08-05,0.0,0.0,0.0,Alex Gibney
57211.0,Magic Trip,2011-08-05,0.0,0.0,0.0,Alison Ellwood
11388.0,Stay Cool,2009-04-23,4500000.0,0.0,0.0,Michael Polish
16335.0,Walled In,2009-02-20,10000000.0,0.0,0.0,Gilles Paquet-Brenner
52725.0,Fierce Light: When Spirit Meets Action,2008-01-01,1180000.0,0.0,0.0,Velcrow Ripper
53437.0,Strongman,2011-01-25,0.0,0.0,0.0,Zachary Levy
52338.0,Waiting for Forever,2010-02-10,0.0,0.0,0.0,James Keach
69292.0,The Creation of the Humanoids,1962-07-03,0.0,0.0,0.0,Wesley Barry
63721.0,Future Cops,1993-07-15,0.0,0.0,0.0,Wong Jing
15425.0,Tooth and Nail,2007-10-16,0.0,0.0,0.0,Mark Young
53520.0,Face,2009-10-02,0.0,0.0,0.0,Tsai Ming-liang
69765.0,Orders,1974-09-27,0.0,0.0,0.0,Michel Brault
27986.0,The Story of Temple Drake,1933-05-06,0.0,0.0,0.0,Stephen Roberts
63579.0,Project Nim,2011-07-08,0.0,0.0,0.0,James Marsh
109008.0,Escape,1940-11-01,0.0,0.0,0.0,Mervyn LeRoy
11248.0,Fatherland,1994-11-26,0.0,0.0,0.0,Christopher Menaul
21141.0,Simon Says,2006-01-01,0.0,0.0,0.0,William Dear
52685.0,Chill,2007-02-15,850000.0,0.0,0.0,Serge Rodnunsky
40016.0,Birdemic: Shock and Terror,2010-02-27,0.0,0.0,0.0,James Nguyen
100794.0,"Walking, Walking",1983-05-12,0.0,0.0,0.0,Ermanno Olmi
17236.0,Whirlygirl,2006-05-02,0.0,0.0,0.0,Jim Wilson
48199.0,Woyzeck,1994-02-07,0.0,0.0,0.0,János Szász
60784.0,Win/Win,2010-05-20,0.0,0.0,0.0,Jaap van Heusden
73358.0,Page Eight,2011-08-28,0.0,0.0,0.0,David Hare
69798.0,The Inbetweeners Movie,2011-08-19,0.0,88025781.0,0.0,Ben Palmer
79775.0,The Old Man and the Sea,1990-03-25,0.0,0.0,0.0,Jud Taylor
246749.0,Time to Die,1966-08-11,0.0,0.0,0.0,Arturo Ripstein
86751.0,Dying at Grace,2003-01-01,0.0,0.0,0.0,Allan King
54662.0,The Future,2011-02-15,1000000.0,0.0,0.0,Miranda July
46758.0,Richard III,1912-10-15,0.0,0.0,0.0,André Calmettes
46758.0,Richard III,1912-10-15,0.0,0.0,0.0,James Keane
172149.0,Burning Secret,1988-12-23,0.0,0.0,0.0,Andrew Birkin
39845.0,Love Ranch,2010-06-30,0.0,0.0,0.0,Taylor Hackford
36519.0,Payment Deferred,1932-11-07,0.0,0.0,0.0,Lothar Mendes
72711.0,The Interrupters,2011-07-29,0.0,282448.0,0.0,Steve James
54797.0,Ill Met by Moonlight,1957-03-04,0.0,0.0,0.0,Emeric Pressburger
54797.0,Ill Met by Moonlight,1957-03-04,0.0,0.0,0.0,Michael Powell
48572.0,Red State,2011-08-19,4000000.0,1104682.0,0.28,Kevin Smith
74938.0,The Dark Side of the Heart,1992-05-21,0.0,0.0,0.0,Eliseo Subiela
67532.0,Les Misérables,1934-02-03,0.0,0.0,0.0,Raymond Bernard
32859.0,Wooden Crosses,1932-03-17,0.0,0.0,0.0,Raymond Bernard
407.0,Short Sharp Shock,1998-10-15,500000.0,0.0,0.0,Fatih Akin
67884.0,Chinese Take-Out,2011-03-24,5000000.0,0.0,0.0,Sebastián Borensztein
18375.0,A Stranger's Heart,2007-05-05,0.0,0.0,0.0,Andy Wolk
14215.0,Restraint,2008-08-19,0.0,0.0,0.0,David Denneen
55720.0,A Better Life,2011-06-24,10000000.0,1759252.0,0.18,Chris Weitz
25855.0,Raging Phoenix,2009-08-12,0.0,0.0,0.0,Rashane Limtrakul
55246.0,Ceremony,2010-10-08,0.0,22270.0,0.0,Max Winkler
58884.0,Sympathy for Delicious,2011-04-29,0.0,0.0,0.0,Mark Ruffalo
50838.0,Wrecked,2010-12-04,0.0,8020.0,0.0,Michael Greenspan
392884.0,Korridoren,1968-12-11,0.0,0.0,0.0,Jan Halldoff
72744.0,Pearl Jam: Twenty,2011-09-20,0.0,0.0,0.0,Cameron Crowe
70868.0,I Don't Know How She Does It,2011-09-16,24000000.0,30551495.0,1.27,Douglas McGrath
117478.0,Two Cents Worth of Hope,1952-04-10,0.0,0.0,0.0,Renato Castellani
98482.0,Commandos Strike at Dawn,1942-12-30,0.0,0.0,0.0,John Farrow
95358.0,The Pleasure Seekers,1964-12-25,0.0,0.0,0.0,Jean Negulesco
47675.0,The Kidnappers,1953-12-01,0.0,0.0,0.0,Philip Leacock
52278.0,That Lady in Ermine,1948-08-24,0.0,0.0,0.0,Otto Preminger
52278.0,That Lady in Ermine,1948-08-24,0.0,0.0,0.0,Ernst Lubitsch
106833.0,April Love,1957-11-27,0.0,0.0,0.0,Henry Levin
99272.0,Red Meadows,1945-12-26,0.0,0.0,0.0,Lau Lauritzen Jr.
99272.0,Red Meadows,1945-12-26,0.0,0.0,0.0,Bodil Ipsen
65055.0,Shark Night,2011-09-02,28000000.0,10126458.0,0.36,David R. Ellis
51072.0,Beautiful Lies,2010-12-08,0.0,0.0,0.0,Pierre Salvadori
39538.0,Contagion,2011-09-08,60000000.0,137551594.0,2.29,Steven Soderbergh
61667.0,We Have a Pope,2011-04-15,11000000.0,0.0,0.0,Nanni Moretti
131764.0,Frenchman's Creek,1944-09-20,0.0,0.0,0.0,Mitchell Leisen
23587.0,Vigilante,1983-01-04,0.0,5091888.0,0.0,William Lustig
64586.0,Sleeping Beauty,2011-06-10,10000000.0,0.0,0.0,Julia Leigh
60225.0,María Candelaria,1944-01-21,0.0,0.0,0.0,Emilio Fernández
85498.0,The Maze,1953-07-26,0.0,0.0,0.0,William Cameron Menzies
64639.0,Straw Dogs,2011-09-16,25000000.0,10324441.0,0.41,Rod Lurie
60308.0,Moneyball,2011-09-22,50000000.0,110206216.0,2.2,Bennett Miller
47753.0,William S. Burroughs: A Man Within,2010-11-05,160000.0,0.0,0.0,Yony Leyser
16092.0,The Appeared,2008-12-12,0.0,0.0,0.0,Paco Cabezas
45048.0,Felicity,1978-10-09,0.0,0.0,0.0,John D. Lamond
108844.0,The Winning Team,1952-06-20,0.0,0.0,0.0,Lewis Seiler
72914.0,"Fat, Sick & Nearly Dead",2010-04-16,0.0,0.0,0.0,Joe Cross
72914.0,"Fat, Sick & Nearly Dead",2010-04-16,0.0,0.0,0.0,Kurt Engfehr
43511.0,Higher and Higher,1943-12-31,0.0,0.0,0.0,Tim Whelan
28373.0,The House of the Seven Gables,1940-02-29,0.0,0.0,0.0,Joe May
73532.0,Le Havre,2011-05-17,3850000.0,0.0,0.0,Aki Kaurismäki
201405.0,An Unlikely Weapon,2009-04-10,0.0,0.0,0.0,Susan Morgan Cooper
73454.0,X,2010-12-31,0.0,0.0,0.0,Jon Hewitt
89271.0,The Milky Way,2007-11-02,0.0,0.0,0.0,Lina Chamie
43637.0,Magnificent Warriors,1987-04-16,0.0,0.0,0.0,David Chung
61202.0,Zindagi Na Milegi Dobara,2011-07-15,0.0,0.0,0.0,Zoya Akhtar
47760.0,Restless,2011-09-16,8000000.0,163265.0,0.02,Gus Van Sant
55785.0,Neds,2010-10-08,0.0,0.0,0.0,Peter Mullan
68341.0,Cold Fish,2010-06-04,0.0,0.0,0.0,Sion Sono
46909.0,Skeletons,2010-07-16,0.0,0.0,0.0,Nick Whitfield
71689.0,Phineas and Ferb the Movie: Across the 2nd Dimension,2011-08-05,0.0,0.0,0.0,Dan Povenmire
71689.0,Phineas and Ferb the Movie: Across the 2nd Dimension,2011-08-05,0.0,0.0,0.0,Robert Hughes
31167.0,Follow Me Quietly,1949-07-07,0.0,0.0,0.0,Richard Fleischer
30867.0,Scott Walker: 30 Century Man,2006-10-31,0.0,0.0,0.0,Stephen Kijak
55847.0,Four Nights of a Dreamer,1971-01-01,0.0,0.0,0.0,Robert Bresson
65317.0,The Perfume of the Lady in Black,1974-03-29,0.0,0.0,0.0,Francesco Barilli
103475.0,The Soul of a Man,2003-05-16,0.0,0.0,0.0,Wim Wenders
49974.0,God's Comedy,1995-01-01,0.0,0.0,0.0,João César Monteiro
64524.0,Nightmare,1964-04-19,0.0,0.0,0.0,Freddie Francis
35125.0,Taxi Zum Klo,1980-11-01,0.0,0.0,0.0,Frank Ripploh
78228.0,I Am,2005-11-04,0.0,0.0,0.0,Dorota Kędzierzawska
65081.0,My Little Business,1999-09-01,0.0,0.0,0.0,Pierre Jolivet
57726.0,La Maladie de Sachs,1999-09-22,0.0,0.0,0.0,Michel Deville
36236.0,The Witches,1967-02-22,0.0,0.0,0.0,Pier Paolo Pasolini
36236.0,The Witches,1967-02-22,0.0,0.0,0.0,Vittorio De Sica
36236.0,The Witches,1967-02-22,0.0,0.0,0.0,Luchino Visconti
36236.0,The Witches,1967-02-22,0.0,0.0,0.0,Franco Rossi
36236.0,The Witches,1967-02-22,0.0,0.0,0.0,Mauro Bolognini
63327.0,The Valley,1972-07-06,0.0,0.0,0.0,Barbet Schroeder
61404.0,Point Blank,2010-12-01,16000000.0,0.0,0.0,Fred Cavayé
76684.0,Masti,2004-04-09,0.0,0.0,0.0,Indra Kumar
32958.0,O Contador de Histórias,2009-08-07,0.0,0.0,0.0,Luiz Villaça
45806.0,Nothing Personal,2009-08-14,0.0,0.0,0.0,Urszula Antoniak
38543.0,Ironclad,2011-03-03,25000000.0,0.0,0.0,Jonathan English
80241.0,Green Fire,1954-12-29,0.0,0.0,0.0,Andrew Marton
66605.0,Russell Peters: The Green Card Tour,2011-03-23,0.0,0.0,0.0,David Higby
269518.0,Some Photos in the City of Sylvia,2007-10-02,0.0,0.0,0.0,José Luis Guerin
81783.0,Children of the Secret State,2001-03-29,0.0,0.0,0.0,Carla Garapedian
166798.0,Pathetic Fallacy,1958-05-23,0.0,0.0,0.0,Ritwik Ghatak
36513.0,No Man of Her Own,1932-12-30,0.0,0.0,0.0,Wesley Ruggles
27881.0,Zombie Island Massacre,1984-11-20,0.0,0.0,0.0,John N. Carter
100033.0,Mr. Thank You,1936-02-27,0.0,0.0,0.0,Hiroshi Shimizu
18093.0,Northanger Abbey,2007-03-25,0.0,0.0,0.0,Jon Jones
86920.0,Floods of Fear,1958-11-18,0.0,0.0,0.0,Charles Crichton
75865.0,Loser Takes All,2002-11-15,0.0,0.0,0.0,Nikos Nikolaidis
124630.0,Film Is a Girl & a Gun,2009-12-04,0.0,0.0,0.0,Gustav Deutsch
87063.0,In Vanda's Room,2001-03-02,0.0,0.0,0.0,Pedro Costa
5473.0,De Dominee,2004-09-02,0.0,0.0,0.0,Gerrard Verhage
72049.0,Black Butterflies,2011-02-06,0.0,0.0,0.0,Paula van der Oest
46534.0,Sweet Karma,2009-01-01,0.0,0.0,0.0,Andrew Thomas Hunt	
55890.0,Bereavement,2010-07-16,2000000.0,0.0,0.0,Stevan Mena
44950.0,A Horrible Way to Die,2010-09-14,0.0,0.0,0.0,Adam Wingard
101772.0,The Last Chance,1945-11-27,0.0,0.0,0.0,Leopold Lindtberg
154623.0,Men without Wings,1946-01-01,0.0,0.0,0.0,František Čáp
13616.0,Children of Glory,2006-10-23,0.0,0.0,0.0,Krisztina Goda
38437.0,Bulldog Drummond Escapes,1937-04-21,0.0,0.0,0.0,James P. Hogan
132227.0,La próxima estación,2008-09-08,0.0,0.0,0.0,Fernando E. Solanas
24428.0,The Avengers,2012-04-25,220000000.0,1519557910.0,6.91,Joss Whedon
82260.0,Taxi!,1932-01-23,0.0,0.0,0.0,Roy Del Ruth
49517.0,Tinker Tailor Soldier Spy,2011-09-16,30000000.0,0.0,0.0,Tomas Alfredson
60243.0,A Separation,2011-03-15,800000.0,0.0,0.0,Asghar Farhadi
48231.0,A Dangerous Method,2011-09-30,15000000.0,27462041.0,1.83,David Cronenberg
109886.0,Man's Castle,1933-11-20,0.0,0.0,0.0,Frank Borzage
74525.0,"Sleep, My Love",1948-02-18,0.0,0.0,0.0,Douglas Sirk
42077.0,My Name Is Julia Ross,1945-11-08,0.0,0.0,0.0,Joseph H. Lewis
42266.0,The Romantic Englishwoman,1975-06-11,0.0,0.0,0.0,Joseph Losey
154879.0,Neecha Nagar,1946-01-01,0.0,0.0,0.0,Chetan Anand
59440.0,Warrior,2011-09-09,25000000.0,23057115.0,0.92,Gavin O'Connor
85821.0,Littlerock,2010-04-23,0.0,0.0,0.0,Mike Ott
33555.0,Sherlock Holmes,2010-01-26,1000000.0,0.0,0.0,Rachel Goldenberg
125736.0,The Crowd Roars,1932-04-16,0.0,0.0,0.0,Howard Hawks
94655.0,Eva,1962-10-03,0.0,0.0,0.0,Joseph Losey
131732.0,You're Telling Me!,1934-03-18,0.0,0.0,0.0,Erle C. Kenton
106825.0,Mother Wore Tights,1947-08-20,0.0,0.0,0.0,Walter Lang
10316.0,The Ides of March,2011-09-24,12500000.0,75993061.0,6.08,George Clooney
65283.0,The Proud and the Beautiful,1953-11-25,0.0,0.0,0.0,Yves Allégret
65283.0,The Proud and the Beautiful,1953-11-25,0.0,0.0,0.0,Rafael E. Portas
91961.0,The Star Witness,1931-08-22,0.0,0.0,0.0,William A. Wellman
95949.0,The Strip,1951-08-01,0.0,0.0,0.0,László Kardos
84299.0,Bad Girl,1931-08-13,0.0,0.0,0.0,Frank Borzage
74725.0,Kill List,2011-09-02,500000.0,171760.0,0.34,Ben Wheatley
49021.0,Killer Elite,2011-09-23,66000000.0,57777106.0,0.88,Gary McKendry
38743.0,The Dukes,2007-04-23,0.0,0.0,0.0,Robert Davi
67885.0,Bobby Fischer Against the World,2011-06-06,0.0,0.0,0.0,Liz Garbus
37822.0,Badmaash Company,2010-05-07,6250000.0,8500000.0,1.36,Parmeet Sethi
52058.0,The Nature of Existence,2010-01-01,0.0,0.0,0.0,Roger Nygard
58699.0,Bellflower,2011-04-16,17000.0,101236.0,5.96,Evan Glodell
40807.0,50/50,2011-09-30,8000000.0,39187783.0,4.9,Jonathan Levine
39517.0,Clapham Junction,2007-07-22,0.0,0.0,0.0,Adrian Shergold
52837.0,Warrior of the Lost World,1983-01-01,500000.0,0.0,0.0,David Worth
54469.0,Main Street,2010-10-21,10000000.0,0.0,0.0,John Doyle
41800.0,Superman and the Mole-Men,1951-11-23,275000.0,0.0,0.0,Lee Sholem
85916.0,Rat Pfink a Boo Boo,1966-09-01,0.0,0.0,0.0,Ray Dennis Steckler
81401.0,The Turin Horse,2011-02-15,0.0,0.0,0.0,Béla Tarr
81401.0,The Turin Horse,2011-02-15,0.0,0.0,0.0,Ágnes Hranitzky
63375.0,Generation P,2011-04-14,7000000.0,0.0,0.0,Victor Ginzburg
74879.0,Once Upon a Time in Anatolia,2011-09-23,0.0,138730.0,0.0,Nuri Bilge Ceylan
74643.0,The Artist,2011-05-15,15000000.0,133432856.0,8.9,Michel Hazanavicius
17658.0,Someone I Loved,2009-05-06,0.0,0.0,0.0,Zabou Breitman
57714.0,Housewarming,2005-06-01,0.0,0.0,0.0,Brigitte Roüan
105757.0,Whity,1971-06-02,0.0,0.0,0.0,Rainer Werner Fassbinder
13687.0,I Want Candy,2007-03-23,0.0,0.0,0.0,Stephen Surjik
72419.0,In jeder Sekunde,2008-12-11,0.0,0.0,0.0,Jan Fehse
71905.0,Superheroes,2011-08-08,0.0,0.0,0.0,Michael Barnett
114060.0,Me and the Colonel,1958-10-01,0.0,0.0,0.0,Peter Glenville
39861.0,Corruption,1968-07-18,0.0,0.0,0.0,Robert Hartford-Davis
